post_id,MEIBI
15633,0.49946
1848,0.2
12599,0.76744
6832,0.0129
14757,18.86455
12430,2.5125900000000003
5174,0.0
10121,14.72125
744,3.25
13303,0.11429
12933,1.26761
10884,0.0
16689,0.74131
13965,0.46819
13634,0.03689
13102,0.04438
6911,1.82857
2281,7.76699
13699,0.97778
10070,0.21918
8510,2.75184
1784,62.5641
1564,2.02985
1774,41.02564
11571,1.41176
18658,2.08745
12441,4.5858
562,11.66667
4832,2.60377
7877,5.06301
13169,3.07862
11065,1.61121
15127,0.19113
11827,0.45642
3189,7.3521100000000015
18411,10.69436
3021,26.63704
17417,0.53494
715,0.0
7032,0.0
11014,0.31634
12419,0.19556
13803,0.0
4312,1.84127
4252,0.12972999999999998
6033,0.0
3707,20.02454
9657,1.6528900000000002
4267,1.42703
14635,0.04762
18808,0.0
13669,0.97638
6089,25.89011
13265,1.6393400000000002
2895,8.61538
16127,3.76156
15097,0.05017
7478,0.98246
11486,0.0
14573,0.0
7740,7.39496
14352,1.1941
16369,0.46894
6153,2.84058
9248,31.38462
9174,1.42539
8322,0.0
11216,0.0
1636,0.0
403,316.23529
7277,8.3494
14974,0.67742
4064,0.47458
9811,0.38866
2501,1.34513
3025,2.57778
10940,0.0
17532,5.36949
17561,2.7656
12948,0.25316
13371,0.35724
16077,0.14891
6805,16.67314
9580,1.4279700000000002
15286,0.20179
3162,1.44681
8185,10.86162
9568,7.7824300000000015
13753,0.10417
14361,2.59459
9134,0.26846
18058,2.24824
5184,9.64912
520,1.91304
7264,4.73716
6378,0.0
7326,9.22156
5940,4.51128
11972,1.07165
11872,1.76935
8827,0.2623
2262,0.47059
1832,5.822780000000002
11157,2.91161
9333,0.95238
8400,0.0
1353,3.51724
7711,5.22034
1520,0.0
10055,3.27559
950,1.4
8166,2.99476
9627,22.38509
19190,0.01469
17201,0.66488
19037,0.07643
17642,0.8564299999999999
15590,2.07407
14478,0.16039
19070,0.0
11552,0.3928
6377,2.50871
7162,0.0
16863,0.8476799999999999
12507,0.29912
887,2.31579
2064,4.4943800000000005
15639,0.5906600000000001
4426,0.0
12028,0.77898
11624,1.35494
5809,4.30769
4742,6.601939999999999
11106,0.0
15064,0.53089
7679,11.58074
5504,1.46341
10370,4.83333
10658,0.0
5375,20.08368
13553,0.31873
13374,0.56292
1484,69.78461999999999
6799,2.64935
4145,1.56425
15022,0.41332
10286,0.49042
15598,1.60784
6972,0.12618
5932,0.54135
6785,5.15961
15214,3.92316
3949,1.30994
14346,1.08733
15190,0.0
14184,0.12984
9288,5.65939
18141,0.06168
7080,0.6068100000000001
3636,0.0
18000,0.01261
15449,4.08398
13226,10.0274
17336,0.19948
3857,1.06509
13503,36.736
13180,0.99174
18285,0.24736
18002,13.98425
5728,0.1098
4803,6.82464
14501,28.47458
18172,0.6135
4314,173.71428999999995
10706,0.0
3430,0.0
15535,8.41183
2114,0.68817
17585,0.2953
10793,6.618710000000001
1491,1.23077
6909,1.18095
14460,0.21924
12120,1.24349
8450,1.1343299999999998
11525,6.699510000000001
2008,1.14943
7797,21.91111
8228,34.72868
2615,6.7241399999999985
17162,0.50405
5742,19.5
17510,0.19371
18510,0.16315
18120,0.5387
11642,8.291260000000001
14097,5.75597
19228,0.048510000000000005
1896,199.02439
15237,0.13544
6753,12.45902
9645,0.07438
12232,19.07553
13109,0.89751
12391,0.30906
8338,3.76709
17358,1.2892
7736,53.08989
3966,2.32558
16898,0.8708799999999999
10157,1.53786
18714,0.40056
12349,9.86547
8906,0.77958
3637,1.65
6238,13.46619
16319,2.54032
4423,1.0
17731,12.7225
17747,1.0623
11079,1.35889
14247,0.6005
13710,0.6117600000000001
4904,3.47664
3270,9.02778
8041,2.84492
8355,2.34937
12304,0.8395799999999999
14797,0.08461
11733,6.0928
18006,0.05984
9598,2.06667
9557,2.76151
9765,0.94309
12166,23.50685
13510,0.33067
9838,0.5311899999999999
9390,8.57388
18028,3.4635300000000004
14430,0.7521399999999999
8036,0.40642
10199,2.5896
9544,0.3522
6913,0.0
10814,0.10772
17084,0.55373
1276,32.0
7350,8.04748
3170,3.5461
1027,38.72727
15474,1.02315
1731,14.378379999999998
6322,0.47887
5102,4.125
12145,0.0
8051,2.08
15848,0.05951
16779,0.48138
1537,0.77612
3781,0.58182
14066,0.15132
14978,0.4977
12278,0.04812
14642,0.29524
18230,1.26348
8713,0.0
2403,0.07407000000000001
19043,0.18321
19053,0.0
12329,0.08982000000000001
10915,2.11012
9468,6.24576
11480,1.60661
5882,0.82129
9949,33.609559999999995
19162,0.02957
6546,1.78983
11401,3.23746
13615,0.0
4596,6.76
10712,0.34909
2417,0.88889
13779,4.20233
7754,3.75419
3915,6.36257
3554,40.0
5954,11.77528
3568,0.53503
4920,7.77778
3680,2.96296
15943,9.95163
3760,1.5122
7512,7.67442
14168,1.32
12252,0.18127
12156,0.29313
14766,21.68471
3618,5.06329
5584,1.87952
5522,133.5122
7951,0.0
2161,24.0
370,3.25
16216,0.6843199999999999
2743,2.13115
18720,0.43333
1107,66.66667
15049,0.0
12236,1.52266
7220,0.69091
3796,3.58788
5939,7.368419999999999
15234,0.2167
13179,3.36639
1088,2.6087
2892,13.78462
14892,2.68531
11657,3.02423
17211,0.66369
17388,5.01736
14413,0.45532
4432,1.49223
17190,0.0573
5137,0.60177
12849,13.90909
2458,8.29091
11118,19.03304
12010,0.37209
6818,19.33981
4633,0.867
9278,0.0
2362,0.74766
5028,9.0
18407,0.19599
9139,0.64286
7181,1.46789
7815,0.16667
15385,1.28142
6908,0.11429
8345,23.6962
6787,0.67752
3841,6.0
8427,6.4438900000000015
19235,0.3513
11749,0.51118
15750,0.0
2507,7.64602
14197,2.85287
13883,2.94872
1934,0.09412
7042,0.13793
16405,1.49451
13891,1.80513
19089,0.015069999999999997
8647,8.057830000000001
14910,0.62645
1845,0.0
18409,0.1543
5285,2.76923
17607,0.20684
8788,2.16981
714,17.066670000000002
8074,0.0
3991,10.2659
1824,1.46835
5751,1.125
16581,0.2346
19133,0.2185
17933,0.54459
218,30.22222
12103,0.7840699999999999
2735,40.33058
9169,1.03341
12445,60.31315
19424,0.0
6600,0.0
5568,7.225810000000001
14674,1.47268
3573,9.98726
14211,0.39851
19299,0.0
9831,0.4185100000000001
531,0.0
16650,0.75969
13887,0.0
4265,4.84324
5224,2.77056
15766,0.8488700000000001
1917,7.2381
12447,4.15339
19353,0.11274
18947,0.8156899999999999
12870,0.63366
9592,0.06667000000000001
10999,0.18278
18509,3.49599
1070,20.0
1760,1.14286
17048,1.57798
12321,0.43178
5054,3.18552
19126,0.0398
5859,38.25954
15851,0.37407
19302,0.15238
19313,0.01662
4302,2.82979
7424,3.9174
4751,2.9565200000000003
3058,170.88235
3936,0.6549699999999999
14000,2.51777
16987,0.51948
14350,1.06634
8938,0.3318
11746,5.92
9129,4.3311
10605,0.26519000000000004
12266,0.0
17069,0.09863
13931,0.8418399999999999
545,4.17391
9410,0.22175
13949,0.94777
16195,0.95413
3009,6.4
7186,13.7439
17343,0.0
2129,0.25532
15033,0.69805
16082,7.644260000000001
16648,2.36663
2672,0.0
17826,0.54369
4227,23.95652
15145,0.35455
539,4.52174
13463,0.0
3706,5.59509
3161,4.51064
14771,0.24
18629,1.43385
14332,1.83251
6849,5.41935
13441,0.16644
8232,0.8682200000000001
11054,16.65849
13093,2.68889
736,2.96774
16064,23.18257
17596,0.53801
2697,2.6
13661,1.98686
17702,0.06595
6941,4.02532
902,9.57895
3315,0.0
17228,0.55209
8176,0.6911
13024,5.966480000000002
18302,0.0
5874,9.8251
7777,5.1699199999999985
1262,0.67925
3746,16.46341
1284,6.76364
13031,1.7039099999999998
17641,1.28465
396,5.64706
8407,1.80451
3853,1.34911
10030,2.27219
13328,0.54274
15217,0.05876
4828,0.83019
5148,9.71681
12822,0.0
11695,0.73312
16232,0.32553000000000004
4017,0.82286
12123,0.33028
5320,29.02128
18021,10.20094
16416,0.24726
17974,0.22803
17298,0.07036
5219,2.64935
9270,0.9628
16392,2.2319999999999998
17302,0.024630000000000003
12574,0.90247
3626,1.45912
3011,0.65185
6114,10.90909
3018,1.42222
11875,9.5545
4342,50.82105
8950,16.77241
14207,0.0
14670,0.20903
6824,4.14239
11377,0.8724799999999999
6659,1.19601
10602,2.5782700000000003
3587,8.73885
7873,6.14795
8483,6.41584
11900,0.32653000000000004
962,3.14286
13397,0.09164
15054,0.1789
2369,35.88785
2922,1.92366
2131,0.0
9475,1.60169
15755,8.59227
5158,11.68282
15928,0.29505
575,0.64
7569,2.95954
18705,1.13329
5892,2.19011
8748,0.32227
19448,0.16448
16172,0.0
3672,3.85093
7206,9.72644
10704,0.76364
4057,0.0
19234,0.10182
16115,2.33814
6049,10.31111
18930,0.17357
18697,1.00559
13901,0.58899
8075,24.40318
2504,0.49558
13626,0.56917
9486,0.0
6769,0.07869
10048,0.0
5552,32.35484
11446,1.24046
1467,14.625
10255,0.6986600000000001
11937,1.7875
7171,8.34356
995,0.0
9011,0.25571
16770,0.7801100000000001
18811,0.0
14148,3.10388
19416,0.02073
529,0.0
17247,3.26531
9250,0.0
12056,0.35185
9659,0.54545
14696,0.40284
16938,36.47235
11902,1.1303
1915,0.0
16965,1.5209700000000002
7085,27.56656
15371,0.45434
16397,1.22278
17296,1.16095
10209,0.0
12174,0.0
5979,1.37313
11957,0.72387
14070,0.40353
18275,0.00302
11186,0.0
7835,16.0
8243,0.74227
13105,1.24272
2366,0.93458
15132,0.29124
19368,0.0
17241,1.75089
9935,0.95808
14840,0.29006
4020,4.93714
15759,1.00429
14030,0.5916600000000001
123,0.0
1603,7.2
3750,3.80488
2285,59.65049000000001
17066,1.01918
9074,0.03612
1895,0.0
1569,0.0
10564,1.65619
8424,0.98
12621,0.09289
12361,1.08657
2761,0.22951
15608,0.53972
3595,12.63694
7028,0.71473
10687,0.91803
6741,1.25
9190,3.04
7654,8.42045
18771,0.30685
3278,0.94444
1071,25.33333
13308,0.45652
191,0.0
15669,0.6926399999999999
5387,0.0
12657,0.23088000000000006
873,0.0
14005,0.09137
6276,0.93617
5824,2.3908
15956,0.22689
14895,10.16997
17740,1.19442
989,4.37209
3342,0.72973
4938,0.0
11885,2.347
7185,29.91463
7686,1.13314
3267,26.11111
16891,0.70189
16558,1.58039
10207,4.16185
8421,0.0
2348,0.03774
599,104.0
6359,38.04878
5432,0.8962700000000001
717,39.22581
2077,52.13333
9517,0.39496
14586,1.33653
4143,3.12849
2447,0.0
7287,0.36145
11089,1.89547
18470,0.02349
15156,30.95238
13621,2.99208
3948,0.18713
15705,0.5178
5436,15.70124
9070,1.73363
7130,30.64615
10200,0.57803
17897,6.30264
4396,0.6875
11708,3.94864
12261,0.06024
18155,0.58199
17738,0.98441
18452,1.85567
929,133.12821
2496,0.17857
15071,0.70857
19284,0.00478
6786,5.31596
15034,1.96096
12478,0.26471
11193,0.8522299999999999
8275,0.03077
18639,0.6156
11834,0.0
4134,31.17318
16521,2.26772
5438,0.46473
13009,0.11189
9280,4.90153
7127,3.27385
18148,0.27119
11719,1.96154
10288,0.30651
3403,4.48
5442,0.99585
522,20.86957
6503,1.39249
14134,0.0
18313,0.1713
3601,6.73418
4566,12.16
17760,3.00491
32,0.0
5115,9.77778
2562,81.47368
18880,0.33578
7615,15.31429
14316,1.99012
9285,1.13537
4222,32.5
5156,13.74449
18183,0.47816
2518,1.55752
4400,2.375
456,150.31579
6775,9.92157
15914,0.56962
5982,15.52239
9566,10.81172
3159,10.7234
1179,150.7451
18551,0.64787
10371,0.27273000000000003
4108,2.4269700000000003
12284,0.00601
8131,0.0
15712,0.06904
7230,0.06061
11869,1.76303
11419,4.08681
16122,0.5684899999999999
2806,39.68
9507,11.89852
4231,26.93478
7871,0.48219
17045,1.25253
1083,33.043479999999995
9194,1.91574
5967,2.5618
4694,2.45854
6009,0.56506
6296,7.01408
10546,1.24444
18806,2.56076
6932,6.98734
5079,0.10714
8826,1.8548
13794,3.62694
9617,3.25311
10963,18.31802
10088,1.25781
17226,1.89849
3070,0.20588
636,0.0
12089,1.7668700000000002
17981,0.13291
5316,0.54468
10365,0.90909
4873,10.47887
5863,0.01527
4708,0.1561
7122,1.1358
14036,13.14791
9817,0.80808
18956,0.94853
12167,2.22831
5212,0.76522
10322,0.57143
2268,1.56863
13450,1.77181
14120,1.5458
18465,1.64291
18805,1.0998
15041,1.56602
17936,0.83121
19071,0.18193
4130,6.5698300000000005
6392,4.94444
19114,0.3192
5591,0.27309
7977,1.42318
12114,1.13936
3344,1.75676
11127,2.33333
3076,56.20438000000001
13599,0.21136
15724,0.46552
6678,10.72848
19371,0.0187
2571,0.4869600000000001
10019,0.11067
4385,15.4555
19363,0.11254000000000003
5815,0.0
14530,1.49398
8103,0.5066
6676,0.37209
1232,0.0
15859,0.8034
12692,0.96691
12420,0.13037
18487,0.26374000000000003
7927,7.41144
18101,0.32248000000000004
909,0.0
5935,1.26316
8856,3.58974
8976,4.97941
12003,0.06822
8382,1.96474
18614,0.0
10352,0.0
9311,1.28976
16049,4.02495
7365,0.273
9234,61.54525
13041,1.45251
2110,5.16129
15052,1.72477
3473,0.39216
9176,2.93987
1795,37.74359000000001
18916,0.1847
15570,0.06557
18994,0.01289
3318,11.70068
14370,4.59387
18435,0.35155
16473,15.25545
6665,2.97674
17570,7.34118
16587,4.49219
6699,0.60927
8599,25.3753
12806,0.07407000000000001
6426,1.03806
11192,1.07216
15296,0.96861
5011,78.56364
7995,0.62366
2344,3.58491
8532,16.23529
6500,45.86301
18277,0.98113
4702,1.32683
15588,0.97603
8642,2.86265
3536,2.15385
10590,0.1989
10830,2.11131
9689,41.84362
2352,32.8972
4448,0.0
18590,0.04594
12651,7.19653
17082,0.17502
1869,16.79012
7154,0.36923
10753,9.67509
9021,12.082
15790,0.0
11945,0.2
18123,0.0
6610,0.0
12160,0.56183
4031,7.56818
12727,0.71162
4236,0.30435
6625,0.6040300000000001
4456,0.0
892,3.68421
17881,1.92462
629,16.592589999999998
3228,0.58741
1612,5.6
3261,4.47222
829,3.66667
15427,0.4115
4063,21.15254
17580,3.47987
17274,2.65018
15776,0.40729
12078,2.62366
1170,4.32
6293,3.75972
9573,0.40084
16116,1.48454
12864,3.80737
6030,5.21933
13569,0.4920600000000001
17999,0.684
11000,0.39367
9268,16.19256
6762,1.46885
1579,218.82353
4697,0.0
4677,0.09804
5989,2.59701
16087,0.1241
4626,0.96552
2529,44.63158
3133,16.28571
4630,0.55172
13377,0.09202
14841,0.29006
15299,0.09865
977,60.27907
12605,0.27866
8806,2.03294
16868,6.83444
9737,21.69325
5493,0.93061
1932,0.0
13712,0.64837
5009,4.8
17620,2.2
4139,3.0838
19395,0.0
335,161.14286
2007,4.36782
3675,7.40741
261,2.4
17017,5.8011
13518,0.83089
12026,1.20743
6414,2.32526
16101,0.27245
6957,5.56467
17111,0.0
3751,4.292680000000002
14239,0.0
9200,0.7450100000000001
2883,0.0
18553,0.0
11711,2.89567
19455,0.0
357,33.6
8465,2.43176
8946,103.93563
17503,2.9932
18383,1.60714
12826,0.0
8600,10.30508
5175,0.15789
6190,101.68345
7353,27.91691
14085,0.60453
16015,0.0
2574,12.17391
15885,3.29387
5958,0.62921
13431,1.0
217,2.66667
11840,2.39241
9255,9.5033
14923,1.18656
251,7.2
8378,2.0
12267,2.16541
3772,4.39024
14543,0.55702
13356,0.45528
10010,0.34783000000000003
15250,0.77477
8893,6.1252900000000015
18464,7.562089999999999
6843,2.25806
709,0.0
344,104.0
2340,0.30189
12577,0.16303
14713,0.44024
16814,29.06464
10332,0.24335
7907,0.37057
4202,4.1092900000000006
9059,0.76923
9182,13.06667
6974,3.33123
18051,0.7881199999999999
18187,0.29096
1414,0.0
18538,0.12174
17910,3.83387
18657,0.73112
11341,1.02703
7223,1.35758
2446,7.33945
1990,6.97674
4582,1.84
1994,0.4186
9220,0.8849600000000001
18675,1.48315
15786,1.4631
12333,0.1976
18561,2.03317
16832,4.00759
10728,4.06534
11526,51.23153
2768,79.02439
13204,0.72428
13457,7.35657
1218,1.07692
6666,0.50498
16386,0.26426
4393,7.125
1949,400.0
2503,22.51327
13930,0.79082
1928,2.4761900000000003
14113,0.28141
17422,0.81104
2253,2.3529400000000003
5412,0.25
9883,0.56112
13742,0.03129
16585,0.375
18283,0.43741
15006,0.48276
16595,0.12878
16336,0.35377
13703,0.04183
10218,2.87692
14243,0.03474
11124,1.45833
455,170.94737
11644,1.45631
11505,17.52475
13046,0.5020899999999999
1303,3.14286
13681,0.32984
11598,0.09121
4437,6.90155
7018,0.0
14411,10.31089
10759,0.51986
14818,0.8711899999999999
10,0.0
3639,7.15
4875,2.6478900000000003
10261,0.32246
2659,27.76471
5961,1.79775
2611,0.68966
19184,0.01961
14832,0.44444
8885,0.59535
14330,2.13793
17861,1.28502
17569,20.1312
7969,2.9434
411,0.0
16404,0.24775
945,77.0
19422,0.0
12110,3.79786
13062,1.38354
3035,0.94815
7087,3.96285
18045,0.48865
15996,0.20105
16850,0.34156
9976,0.88713
18416,1.10304
6567,0.18919
9786,3.06694
9431,0.7319100000000001
2541,0.42105
8555,1.29095
6194,3.3548400000000003
2576,2.92174
853,4.86486
10330,2.1749
17366,0.25043000000000004
4843,25.5283
10171,0.93023
1216,41.84615
17291,1.26761
18408,0.37389
17142,19.59206
16842,5.20683
4447,107.52577
3670,0.34783000000000003
18723,0.6019399999999999
17245,0.11012
3029,1.77778
17401,0.91696
2225,32.9901
10697,1.53005
11105,27.54783
8183,13.7859
12865,0.78076
3726,0.0
9648,0.99174
17626,0.15972999999999998
19088,0.0201
9029,11.97279
11843,2.43671
992,12.09302
7545,0.78841
8942,6.47356
3127,0.40288
6961,0.70662
15023,0.5694600000000001
8269,9.87147
7280,2.50602
6222,7.4733100000000015
13672,7.26606
1084,25.73913
8089,3.74603
3794,0.72727
4111,5.79775
12407,1.23442
7145,8.97231
12117,0.51455
6245,1.95745
16656,0.8837200000000001
4548,7.5979899999999985
14725,1.02479
2106,0.0
19285,0.0
10977,0.5291
2619,0.62069
2913,148.43077
18532,0.3135
7701,0.27195
9983,0.88713
3715,0.0
16356,0.052160000000000005
11449,0.0
11040,1.46667
4686,16.33171
7973,4.22642
17491,8.535839999999999
11431,19.46179
8723,1.19715
2573,10.57391
6517,0.0
6210,0.14286
15079,0.8493200000000001
9289,0.34934
18661,6.03805
7172,1.98773
15345,3.45151
15805,0.0
15261,2.10337
3022,0.82963
4369,17.50785
15494,2.58901
4174,1.0329700000000002
14541,6.70673
14650,0.29489
17216,0.82709
16967,2.2905
12591,1.33721
8347,0.05063
15653,0.07818
17805,0.23358
1984,2.04651
14867,0.54142
10716,2.14545
13099,0.2552
19461,0.01595
8027,5.81818
6844,1.9871
6288,0.19788
5454,1.33884
12273,1.15489
7092,2.9473700000000003
5193,2.31579
7437,2.47788
6925,0.45714
2517,0.0
3412,7.973330000000002
17757,0.4713600000000001
5541,6.96356
14736,1.91038
1639,34.704229999999995
16352,0.016059999999999998
19224,0.0
7490,38.85714
1413,0.8
13421,0.19355
17058,1.05032
10688,4.72131
1486,17.72308
10385,0.5
2780,0.58537
13589,0.8031699999999999
6145,6.4058
6918,2.66667
15747,0.20623
6748,1.6918
19265,0.15653
17694,0.0
11838,5.77848
9878,0.56112
15333,0.21429
16211,2.9816700000000003
11842,3.4430400000000003
9387,0.77088
9804,4.98785
8265,10.48843
15947,0.76891
1485,5.1692300000000015
8440,0.7182
1280,9.18519
9424,1.5829799999999998
15764,1.85209
13584,0.4232800000000001
5169,3.70044
726,3.87097
9808,0.87449
7071,0.0
17959,1.18002
16966,0.44734
5761,5.03125
15423,8.18605
1964,4.83721
1653,7.111110000000001
3036,14.666670000000002
16931,14.87805
1114,6.20408
9383,0.06867000000000001
8767,6.97872
2668,6.89076
7902,36.25137
4146,5.63128
17356,1.47515
16256,0.09726
13946,0.10191
16617,0.0
11583,5.6770000000000005
11860,0.0
4494,0.97462
12991,7.70868
12936,0.90704
1174,5.04
7746,1.07563
12900,2.25989
4775,6.086119999999998
10694,0.30601
13541,7.18085
7949,12.91304
2857,6.1395300000000015
9790,3.4332
8541,0.88235
18062,0.0468
14406,0.76377
17204,0.725
7202,9.92097
15664,0.33766
1908,44.53012
13029,0.80447
921,12.10256
4939,0.0
8214,5.69948
8229,2.6459900000000003
10961,21.74867
17098,0.10909
3215,0.0
17577,29.89085
605,49.92
4089,29.83051
13778,0.16083
2058,4.09091
10789,0.56115
9926,1.05389
9579,0.22547
5867,6.2137400000000005
3981,2.32558
19064,0.18999
13698,3.1268
18467,0.03527
5464,12.2314
10780,0.10811
10221,0.0
5035,0.76364
6339,15.80282
2455,5.16364
2847,2.72868
1837,0.0
11291,0.20374
17071,0.19708
14977,0.18433
13801,6.28719
10110,0.31189
16707,0.10019
3026,15.79259
16567,0.27006
12336,0.79042
16375,0.4489
10544,0.62222
11400,7.50502
12502,40.56305
18226,0.18237
3154,31.42857
13381,0.19459
2374,2.0186900000000003
4816,4.54976
6115,3.72364
12990,0.7843100000000001
3031,10.57778
11601,3.973980000000001
16792,0.16015
1122,42.44898
12077,0.38095
13605,0.10026
9239,4.13245
11621,11.66937
18420,1.62546
966,215.71429
4520,29.28643
6687,4.2649
9386,0.6695300000000001
7592,0.06916
7060,7.453419999999999
16191,0.63265
1093,3.47826
2005,0.0
15855,0.36132
9030,0.53515
13565,3.23607
10663,4.74453
16520,0.0
12302,24.97297
12214,45.19818
16639,1.33592
2120,36.42553
4027,11.52
8376,1.06061
17802,2.53041
4705,0.44878
11132,21.66667
11854,1.24051
323,0.0
12034,0.37094
16171,0.0
1911,174.85714
12982,0.0
16272,0.52227
12587,0.01744
12757,0.0
8480,27.56436
1260,1.35849
7675,0.20455
10285,0.32184
19075,0.0
10456,0.33021
10834,1.80322
17489,0.2628
15069,1.72998
19146,0.04947
12141,14.20183
11095,3.81913
14963,0.09238
5604,0.0
13033,1.94413
15202,0.56109
12244,22.02417
9959,0.92063
10773,0.16577
18310,0.0
11892,0.5354300000000001
2031,4.5
10347,0.72865
2870,4.83721
16304,0.25832
5881,3.1635
4413,1.58333
13636,1.13834
5220,48.48485
17137,1.44535
8579,2.57561
15574,1.0786
11895,21.87421
10581,0.12546
2090,3.3913
477,38.47619
6331,5.74648
10266,33.44338
7974,0.71159
14190,1.39152
17742,6.86136
7730,60.84506999999999
5092,1.32143
5829,1.40996
16353,0.36108
1505,5.9076900000000006
6474,0.0
2877,6.44961
17410,0.53541
11006,0.30931
17402,1.86505
15007,0.25747
8226,1.65375
8151,1.25984
15513,0.4215100000000001
7707,0.8725200000000001
15868,0.1189
7475,7.4386
17905,1.2150299999999998
15462,0.5298
2954,1.92481
4613,0.88
4297,5.24064
8054,15.744000000000002
15780,6.7366199999999985
2579,1.18261
3395,0.48
19464,0.94305
14378,15.705520000000002
17860,1.67472
1251,115.4717
7289,0.26506
2552,0.42105
959,0.0
14733,1.58491
14172,2.27715
15017,0.29885
13580,0.0
11776,0.61244
5413,1.5
11235,1.13014
8549,0.0
18318,0.6936899999999999
2471,17.15315
2881,90.4186
10650,1.48446
11020,0.16872
1392,55.32203000000001
3960,2.44186
14513,1.6473400000000002
3056,45.17647
4899,1.83178
11461,4.07947
16801,0.15238
8848,2.57343
9282,0.65646
11269,20.42321
4030,0.0
16070,3.66046
19051,0.09137
9630,0.7933899999999999
18105,0.04028
9039,4.06349
10263,0.32246
19334,0.0
3453,0.0
7399,3.12426
8912,3.72222
8529,1.17647
15874,0.14407
9943,5.96016
9766,4.09756
5669,0.04743
483,4.57143
10724,1.93455
18181,0.22989
13066,0.30683
9133,1.18121
18429,0.0
3910,1.6470599999999995
18906,0.10317
8835,0.14019
5502,27.18699
9218,0.5663699999999999
16491,0.61265
12830,0.0
18996,0.10309
18513,4.25346
416,183.52941
400,14.11765
768,1.25
14041,0.16162
4025,0.0
10065,0.44794
15399,0.27556
19198,0.061120000000000015
4383,1.44503
7956,0.43478
17732,0.5320199999999999
16125,0.38272
13057,1.13808
12635,1.4376799999999998
7332,0.54925
8429,0.5586
18794,0.17947000000000002
11953,0.39938
4045,0.0
13966,0.5292600000000001
7865,2.28571
6694,0.0
12217,0.29047
19433,0.0
5052,0.0181
15085,0.36986
7888,0.0
6482,0.94845
177,120.0
17521,5.65025
2445,0.99083
5207,36.68122
14236,1.7469
15954,6.638660000000002
17792,0.8065
12414,10.68249
10107,24.375
7543,6.41159
4411,0.08333
2218,1.18812
11519,1.38158
3866,2.98225
15133,0.19113
5429,1.06224
11697,32.205459999999995
17408,1.4866
3343,0.75676
6228,7.85765
9863,1.76707
295,52.36364
713,58.66667
4640,3.03448
11174,0.0
7982,3.5376300000000005
8417,4.86
17876,0.24398000000000006
10926,0.28419
13133,0.12172
13447,3.7047
11402,0.0
14764,0.08471000000000001
7766,0.11173
6607,3.54362
18438,1.46125
6457,21.24138
3944,0.93567
14544,0.0048
6090,0.0
6083,11.69231
7947,0.94565
3922,2.45614
7674,0.0
12602,1.16279
10470,0.04494
13125,18.28255
13202,1.37174
113,114.0
313,132.85714
18797,0.14412
951,0.0
8943,1.6
15763,0.61736
5132,13.23894
17779,3.04886
16141,0.0
7471,15.3783
6857,0.0
1907,0.7228899999999999
15313,0.8376299999999999
12224,0.90772
18443,0.15941
14561,0.08152999999999999
15113,1.59909
220,6.22222
14785,0.75676
122,11.0
12771,0.22254
9707,0.0
4975,1.4977200000000002
15891,0.53277
12906,1.33145
18445,0.0236
17775,0.0
10520,5.43494
9576,5.8789099999999985
17744,1.89664
6456,6.17931
3146,42.28571
5434,0.94606
18427,1.81065
5144,0.63717
16933,0.69794
7438,0.63717
2862,0.37209
2381,1.45794
6230,2.96085
18398,0.16047999999999998
14710,23.74438
18378,1.14456
5678,0.0
8170,21.36126
13976,7.409669999999998
13479,4.4759400000000005
7885,1.88493
2537,0.0
15130,0.0
11367,0.0
7664,3.63636
18652,0.43503
11045,0.0
13208,0.02195
16429,0.7403
12862,0.8781899999999999
7086,2.47678
5121,0.35398
9868,2.0200400000000003
5066,0.6846800000000001
641,4.57143
10444,1.20075
9108,18.99099
11260,0.15043
7412,10.7929
15009,0.09195
19112,0.07731
17284,0.47577
1970,0.0
11039,0.1614
11731,0.14103
17657,0.26512
17963,0.22839
19094,0.01004
10899,0.121
12151,1.32519
18876,0.04013
6608,2.73826
6923,0.0381
6320,2.3662
11265,1.0598299999999998
2986,61.61194
16603,0.87415
2176,0.0
17314,0.16126
1343,1.31034
7347,2.5
13879,0.15385
3497,7.090910000000001
3572,19.61783
7573,2.07493
8620,1.04348
1270,0.0
11413,1.16194
2104,2.58065
14593,0.0
8308,0.2341
5943,1.30827
9938,1.59681
621,371.07692
18019,0.80377
3063,11.11765
11218,0.90566
9542,0.9392
19196,0.4477100000000001
14989,0.57077
13173,0.41379
9716,0.09035
17259,0.63717
19050,6.17143
9166,0.0
4172,0.83516
2775,5.5935
11058,4.3712800000000005
11471,10.82119
2474,7.13514
3992,118.3815
18792,0.7842100000000001
2390,5.18519
6670,0.3588
1748,4.36364
7168,1.03067
5850,0.0
10722,0.05091
6870,0.55305
6784,0.0
3394,3.41333
3767,0.09756
10668,7.21898
10125,5.40351
14872,0.0
4930,1.6589900000000002
3736,0.80982
9778,1.55781
5323,6.55319
3019,3.25926
9179,3.62667
2045,2.18182
8256,3.06186
9875,13.9479
17743,0.0
6618,1.12752
6081,6.68132
15701,0.6601899999999999
12364,0.33433
467,33.68421
2874,6.35659
12869,2.28006
14358,0.31941
18666,0.89733
8572,2.83619
10797,0.0
17499,0.21465
19297,0.0
5057,0.0
7961,25.94595
15004,0.50575
5112,62.56
6606,7.5704699999999985
2406,17.62963
17883,3.65357
11207,2.8866
18374,0.29828000000000005
17117,1.87489
18301,3.61446
8079,11.83069
16911,1.04986
1455,46.8125
